ResponseId,n_subtypes,Subtype,Name,Attributes
R_2xxYYrtfMQmcMPB,5,Subtype02,me with friends,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Happy,Intelligent,Interested,Mature"
R_2xxYYrtfMQmcMPB,5,Subtype03,me with my girlfriend,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Mature,Needed"
R_2xxYYrtfMQmcMPB,5,Subtype04,me working at the hospital,"Capable,Communicative,Friendly,Hardworking,Indecisive,Insecure,Intelligent,Tense"
R_2xxYYrtfMQmcMPB,5,Subtype05,me with strangers,"Capable,Communicative,Confident,Friendly,Fun and Entertaining,Independent,Intelligent,Interested,Uncomfortable"
R_ymc1LXB36rYBynv,5,Subtype01,me with my friends,"Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Intelligent,Interested,Optimistic,Successful"
R_ymc1LXB36rYBynv,5,Subtype02,me with my girlfriend,"Capable,Comfortable,Communicative,Confident,Friendly,Happy,Hardworking,Intelligent,Interested,Mature,Optimistic"
R_ymc1LXB36rYBynv,5,Subtype03,me in school,"Capable,Hopeless,Like a failure,Mature,Organised,Worthless"
R_ymc1LXB36rYBynv,5,Subtype04,me at work,"Capable,Communicative,Confident,Energetic,Friendly,Hardworking,Mature,Optimistic,Organised"
R_ymc1LXB36rYBynv,5,Subtype05,me at home,"Disagreeing,Immature,Incompetent,Insecure,Isolated,Lazy,Like a failure,Self-centered,Worthless"
R_2E661gehmOram4O,7,Subtype01,me at university,"Capable,Confident,Hardworking,Intelligent,Mature,Organised,Successful"
R_2E661gehmOram4O,7,Subtype02,me in my family,"Comfortable,Confident,Friendly,Giving,Happy,Independent,Intelligent,Lovable,Optimistic,Organised"
R_2E661gehmOram4O,7,Subtype03,me at church,"Communicative,Friendly,Giving,Independent,Intelligent,Mature,Optimistic,Organised,Outgoing"
R_2E661gehmOram4O,7,Subtype04,me with my friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Happy,Immature,Intelligent,Lazy,Optimistic,Outgoing"
R_2E661gehmOram4O,7,Subtype05,me at work,"Capable,Communicative,Confident,Independent,Intelligent,Interested,Mature,Organised,Successful"
R_2E661gehmOram4O,7,Subtype06,me playing games,"Comfortable,Energetic,Friendly,Fun and Entertaining,Happy,Independent,Intelligent,Irritable,Lazy,Optimistic,Outgoing,Successful"
R_2E661gehmOram4O,7,Subtype07,me with my girlfriend,"Comfortable,Confident,Friendly,Giving,Happy,Intelligent,Interested,Lovable,Mature,Outgoing"
R_3Pta28f9m3ktqNP,7,Subtype01,Me as a playworker,"Capable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Hardworking,Independent,Interested,Mature,Needed,Organised,Successful"
R_3Pta28f9m3ktqNP,7,Subtype02,Me as a mother,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Interested,Lovable,Mature,Needed,Organised,Outgoing,Tense"
R_3Pta28f9m3ktqNP,7,Subtype03,Me as a sister,"Capable,Comfortable,Confident,Disagreeing,Friendly,Happy,Independent,Interested,Irritable,Lovable,Mature,Organised"
R_3Pta28f9m3ktqNP,7,Subtype04,Me as a wife,"Capable,Comfortable,Communicative,Confident,Disagreeing,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Independent,Intelligent,Interested,Irritable,Mature,Needed,Organised"
R_3Pta28f9m3ktqNP,7,Subtype05,Me as a colleague,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Independent,Interested,Mature,Needed,Organised"
R_3Pta28f9m3ktqNP,7,Subtype06,Me as a supervisor,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Interested,Mature,Needed,Organised"
R_3Pta28f9m3ktqNP,7,Subtype07,Me With my friends,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Giving,Happy,Hopeless,Mature"
R_2Vg2q5mWdKDSA1o,8,Subtype01,me with my close friends,"Comfortable,Disorganised,Friendly,Happy,Insecure,Interested"
R_2Vg2q5mWdKDSA1o,8,Subtype02,me with acquaintances,"Confident,Disorganised,Friendly,Happy,Intelligent,Interested,Irresponsible"
R_2Vg2q5mWdKDSA1o,8,Subtype03,me as a daughter,"Indecisive,Independent,Intelligent,Isolated,Lazy,Mature,Sad and Blue,Self-centered,Tense,Worthless"
R_2Vg2q5mWdKDSA1o,8,Subtype04,me outside,"Indecisive,Independent"
R_2Vg2q5mWdKDSA1o,8,Subtype05,me doing art,"Confident,Disorganised,Energetic,Hopeless,Indecisive,Inferior,Insecure,Interested,Irresponsible,Irritable"
R_2Vg2q5mWdKDSA1o,8,Subtype06,me full of energy,"Capable,Comfortable,Confident,Disorganised,Energetic,Fun and Entertaining,Happy,Independent,Irresponsible"
R_2Vg2q5mWdKDSA1o,8,Subtype07,me in a crowd,"Indecisive,Inferior,Insecure,Irritable,Isolated,Tense,Uncomfortable,Weary"
R_2Vg2q5mWdKDSA1o,8,Subtype08,me in social situations,"Capable,Confident,Disorganised,Friendly,Independent,Insecure,Intelligent,Outgoing,Uncomfortable"
R_2PhwKqVcLtAjJuc,5,Subtype01,me at home,"Capable,Comfortable,Confident,Fun and Entertaining,Giving,Happy,Interested,Lazy,Lovable,Needed,Optimistic,Organised"
R_2PhwKqVcLtAjJuc,5,Subtype02,me at university,"Capable,Confident,Hardworking,Independent,Intelligent,Interested,Isolated,Mature,Organised,Self-centered,Tense"
R_2PhwKqVcLtAjJuc,5,Subtype03,me as a brother,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Interested,Lovable,Mature,Needed,Optimistic,Organised"
R_2PhwKqVcLtAjJuc,5,Subtype04,me on holidays,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Optimistic,Organised,Outgoing"
R_2PhwKqVcLtAjJuc,5,Subtype05,me playing games,"Capable,Confident,Disagreeing,Independent,Intelligent,Irritable,Organised,Self-centered,Tense"
R_27qcJkaMhgH2eTw,5,Subtype01,Me at work,"Capable,Independent,Interested,Optimistic,Outgoing"
R_27qcJkaMhgH2eTw,5,Subtype02,I am very matka,"Confident,Happy,Lovable,Mature,Needed,Optimistic,Successful"
R_27qcJkaMhgH2eTw,5,Subtype03,Me as a sister,"Comfortable,Friendly,Tense"
R_27qcJkaMhgH2eTw,5,Subtype04,I'm a party girl,"Energetic,Immature,Irresponsible,Organised"
R_27qcJkaMhgH2eTw,5,Subtype05,Me with friends,"Confident,Giving,Optimistic,Organised"
R_ClGoEBv5YZuCBlT,11,Subtype01,me with my partner,"Capable,Comfortable,Friendly,Giving,Happy,Indecisive,Intelligent,Interested,Organised,Outgoing"
R_ClGoEBv5YZuCBlT,11,Subtype02,me with my friends,"Comfortable,Communicative,Energetic,Friendly,Giving,Happy,Immature,Insecure,Intelligent,Interested,Optimistic,Outgoing"
R_ClGoEBv5YZuCBlT,11,Subtype03,me at university,"Disorganised,Friendly,Happy,Independent,Insecure,Intelligent,Interested,Irresponsible,Mature,Self-centered"
R_ClGoEBv5YZuCBlT,11,Subtype04,me as a client,"Confident,Friendly,Independent,Mature,Organised,Uncomfortable"
R_ClGoEBv5YZuCBlT,11,Subtype05,me as a gamer,"Capable,Comfortable,Confident,Hardworking,Independent"
R_ClGoEBv5YZuCBlT,11,Subtype06,me with my parents,"Disagreeing,Hopeless,Incompetent,Indecisive,Insecure,Irritable,Isolated,Like a failure,Organised,Tense,Uncomfortable,Unloved,Weary,Worthless"
R_ClGoEBv5YZuCBlT,11,Subtype07,me as a sister,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Happy,Independent,Intelligent,Interested,Mature,Needed,Optimistic,Organised,Outgoing,Successful"
R_ClGoEBv5YZuCBlT,11,Subtype08,me with extended family,"Disorganised,Incompetent,Indecisive,Insecure,Irresponsible,Isolated,Like a failure,Tense,Uncomfortable,Unloved"
R_ClGoEBv5YZuCBlT,11,Subtype09,me with friends' friends,"Fun and Entertaining,Uncomfortable"
R_ClGoEBv5YZuCBlT,11,Subtype10,me alone,"Comfortable,Disorganised,Hopeless,Incompetent,Independent,Insecure,Irresponsible,Irritable,Isolated,Like a failure,Sad and Blue,Tense,Unloved,Worthless"
R_ClGoEBv5YZuCBlT,11,Subtype11,me on social media,Uncomfortable
R_STaLCE8ECKuywGR,10,Subtype01,Me with my girlfriend,"Comfortable,Fun and Entertaining,Giving,Happy,Independent,Insecure,Intelligent,Interested,Lazy,Lovable,Mature,Optimistic,Organised"
R_STaLCE8ECKuywGR,10,Subtype02,Me with my friends,"Comfortable,Disagreeing,Friendly,Fun and Entertaining,Inferior,Intelligent,Interested,Lazy,Optimistic,Organised"
R_STaLCE8ECKuywGR,10,Subtype03,Me with my flatmates,"Communicative,Confident,Disagreeing,Friendly,Giving,Hardworking,Independent,Irritable,Mature,Organised"
R_STaLCE8ECKuywGR,10,Subtype04,Me with my family,"Communicative,Disagreeing,Friendly,Fun and Entertaining,Happy,Hardworking,Intelligent,Interested,Optimistic,Successful"
R_STaLCE8ECKuywGR,10,Subtype05,Me with my parents,"Communicative,Disagreeing,Happy,Indecisive,Inferior,Intelligent,Interested,Irresponsible,Irritable,Lazy,Mature,Optimistic"
R_STaLCE8ECKuywGR,10,Subtype06,Me while working,"Capable,Friendly,Giving,Happy,Hardworking,Incompetent,Indecisive,Independent,Insecure,Intelligent,Interested,Isolated"
R_STaLCE8ECKuywGR,10,Subtype07,Me while doing something i enjoy,"Capable,Comfortable,Communicative,Confident,Disorganised,Energetic,Fun and Entertaining,Happy,Hardworking,Interested,Isolated,Mature,Optimistic,Self-centered"
R_STaLCE8ECKuywGR,10,Subtype08,Me while playing,"Capable,Comfortable,Confident,Energetic,Friendly,Fun and Entertaining,Happy,Hardworking,Intelligent,Interested,Optimistic,Successful,Tense"
R_STaLCE8ECKuywGR,10,Subtype09,Me while studying,"Capable,Disagreeing,Disorganised,Hardworking,Indecisive,Inferior,Insecure,Intelligent,Interested,Irritable,Isolated,Like a failure"
R_STaLCE8ECKuywGR,10,Subtype10,Me as a creative person,"Capable,Comfortable,Communicative,Confident,Disorganised,Energetic,Friendly,Fun and Entertaining,Happy,Hardworking,Intelligent,Interested,Isolated,Mature,Optimistic"
R_2AQe5roBl0LbErw,5,Subtype01,Me alone,"Capable,Comfortable,Independent,Intelligent,Interested,Isolated,Self-centered"
R_2AQe5roBl0LbErw,5,Subtype02,Me with my girlfriend,"Comfortable,Fun and Entertaining,Giving,Happy,Independent,Lovable,Optimistic"
R_2AQe5roBl0LbErw,5,Subtype03,Me with my friends,"Friendly,Incompetent,Indecisive,Inferior,Insecure,Like a failure,Tense,Uncomfortable"
R_2AQe5roBl0LbErw,5,Subtype04,Me with my family,"Comfortable,Communicative,Confident,Friendly,Mature,Optimistic"
R_2AQe5roBl0LbErw,5,Subtype05,Me with unknown people,"Friendly,Incompetent,Indecisive,Insecure,Tense,Uncomfortable"
R_sj52gMQDOMjMv5f,13,Subtype01,me with my freinds,"Confident,Disagreeing,Energetic,Friendly,Fun and Entertaining,Immature,Intelligent,Isolated,Sad and Blue"
R_sj52gMQDOMjMv5f,13,Subtype02,me with new people,"Confident,Disagreeing,Friendly,Hopeless,Immature,Indecisive,Inferior,Insecure,Intelligent,Sad and Blue,Weary"
R_sj52gMQDOMjMv5f,13,Subtype03,me at university,"Communicative,Confident,Hopeless,Inferior,Insecure,Intelligent,Like a failure,Mature,Weary,Worthless"
R_sj52gMQDOMjMv5f,13,Subtype04,me outisde walking,"Insecure,Isolated,Sad and Blue,Tense,Uncomfortable,Weary"
R_sj52gMQDOMjMv5f,13,Subtype05,me travelling on my own,"Communicative,Confident,Giving,Hopeless,Insecure,Organised,Sad and Blue,Self-centered,Tense,Uncomfortable"
R_sj52gMQDOMjMv5f,13,Subtype06,me talking to my parents,"Inferior,Lazy,Like a failure,Tense,Worthless"
R_sj52gMQDOMjMv5f,13,Subtype07,me talking to old freinds,"Communicative,Confident,Insecure,Intelligent,Like a failure,Weary"
R_sj52gMQDOMjMv5f,13,Subtype08,me reading a book,"Confident,Intelligent,Mature,Optimistic"
R_sj52gMQDOMjMv5f,13,Subtype09,me at a club,"Disorganised,Inferior,Insecure,Irritable,Like a failure,Sad and Blue,Tense,Uncomfortable,Weary,Worthless"
R_sj52gMQDOMjMv5f,13,Subtype10,me talking to people im attracted to,"Energetic,Friendly,Fun and Entertaining,Giving,Incompetent,Indecisive,Insecure,Irritable,Tense,Uncomfortable,Weary"
R_sj52gMQDOMjMv5f,13,Subtype11,me online,"Capable,Comfortable,Communicative,Confident,Fun and Entertaining,Giving,Isolated,Lovable"
R_sj52gMQDOMjMv5f,13,Subtype12,me when i havent masturbated,"Comfortable,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Mature,Optimistic,Outgoing,Self-centered,Uncomfortable"
R_sj52gMQDOMjMv5f,13,Subtype13,me when i have masturbated,"Incompetent,Indecisive,Inferior,Insecure,Isolated,Lazy,Like a failure,Sad and Blue,Self-centered,Tense,Uncomfortable,Unloved,Worthless"
R_w1YQzo3Am6Qy3a9,5,Subtype01,me the mother,"Capable,Friendly,Fun and Entertaining,Happy,Intelligent,Interested,Mature,Optimistic,Organised"
R_w1YQzo3Am6Qy3a9,5,Subtype02,me the girlfriend,"Comfortable,Friendly,Fun and Entertaining,Happy,Independent,Intelligent,Optimistic,Organised"
R_w1YQzo3Am6Qy3a9,5,Subtype03,me with my cypress,"Capable,Confident,Happy,Independent,Intelligent,Organised"
R_w1YQzo3Am6Qy3a9,5,Subtype04,me grandma,"Capable,Comfortable,Communicative,Friendly,Fun and Entertaining,Giving,Happy,Optimistic,Successful,Unloved"
R_w1YQzo3Am6Qy3a9,5,Subtype05,me with yoga,"Capable,Comfortable,Energetic,Happy,Independent,Mature,Optimistic,Successful"
R_2f1i3Z9mSwng9Sj,10,Subtype01,me as an introvert,"Comfortable,Hardworking,Independent,Insecure,Irritable,Isolated,Tense,Weary"
R_2f1i3Z9mSwng9Sj,10,Subtype02,me as a sister,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Optimistic"
R_2f1i3Z9mSwng9Sj,10,Subtype03,me doing yoga,"Capable,Comfortable,Confident,Energetic,Fun and Entertaining,Happy,Independent,Interested,Optimistic"
R_2f1i3Z9mSwng9Sj,10,Subtype04,me studying hard,"Capable,Hardworking,Independent,Irritable,Isolated,Mature,Optimistic,Organised,Tense"
R_2f1i3Z9mSwng9Sj,10,Subtype05,me as a hard-working person,"Capable,Hardworking,Independent,Mature,Organised"
R_2f1i3Z9mSwng9Sj,10,Subtype06,me being anxious,"Incompetent,Inferior,Insecure,Irritable,Like a failure,Sad and Blue,Tense,Uncomfortable,Worthless"
R_2f1i3Z9mSwng9Sj,10,Subtype07,me as a daughter,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Mature,Needed,Optimistic,Successful"
R_2f1i3Z9mSwng9Sj,10,Subtype08,me as a girlfriend,"Comfortable,Communicative,Friendly,Giving,Happy,Irritable,Lovable,Needed,Tense"
R_2f1i3Z9mSwng9Sj,10,Subtype09,me at the party,"Immature,Inferior,Insecure,Like a failure,Uncomfortable"
R_2f1i3Z9mSwng9Sj,10,Subtype10,me with new people,"Incompetent,Indecisive,Inferior,Like a failure,Uncomfortable,Weary"
R_3JFqg96Zlqu1vBP,8,Subtype01,Me in college,"Capable,Comfortable,Communicative,Fun and Entertaining,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Organised,Successful"
R_3JFqg96Zlqu1vBP,8,Subtype02,Me playing football,"Capable,Comfortable,Communicative,Energetic,Fun and Entertaining,Happy,Hardworking,Successful"
R_3JFqg96Zlqu1vBP,8,Subtype03,Me trying new things,"Capable,Confident,Giving,Interested,Optimistic,Organised,Tense"
R_3JFqg96Zlqu1vBP,8,Subtype04,Me exploring new places,"Capable,Energetic,Independent,Insecure,Interested,Needed,Tense"
R_3JFqg96Zlqu1vBP,8,Subtype05,Me moving away from my family,"Confident,Independent,Mature,Needed,Sad and Blue"
R_3JFqg96Zlqu1vBP,8,Subtype06,Me meeting new people,"Capable,Communicative,Confident,Energetic,Friendly,Giving,Happy,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Outgoing"
R_3JFqg96Zlqu1vBP,8,Subtype07,Me meeting a partner,"Confident,Energetic,Giving,Intelligent,Interested,Lovable,Mature,Needed,Successful"
R_3JFqg96Zlqu1vBP,8,Subtype08,Me forming lifelong bonds with others,"Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Lovable,Mature,Needed,Optimistic,Successful"
R_2AMEHY7OAdLAE6J,4,Subtype01,me with close friends,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Happy,Interested,Optimistic,Outgoing"
R_2AMEHY7OAdLAE6J,4,Subtype02,me with my family,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Happy,Independent,Interested"
R_2AMEHY7OAdLAE6J,4,Subtype03,me with acquaintances,"Friendly,Indecisive,Independent,Insecure,Interested"
R_2AMEHY7OAdLAE6J,4,Subtype04,me alone,"Comfortable,Confident,Happy,Independent,Interested,Lazy,Optimistic,Self-centered"
R_3jSRUr8bfyRAOAA,6,Subtype01,I and family,"Happy,Mature,Optimistic,Organised"
R_3jSRUr8bfyRAOAA,6,Subtype02,I and husband,"Friendly,Happy,Intelligent,Interested,Mature,Optimistic"
R_3jSRUr8bfyRAOAA,6,Subtype03,I and kids,"Capable,Mature,Needed,Outgoing"
R_3jSRUr8bfyRAOAA,6,Subtype04,I and work,"Capable,Interested,Optimistic"
R_3jSRUr8bfyRAOAA,6,Subtype05,I and dogs,"Capable,Mature,Needed"
R_3jSRUr8bfyRAOAA,6,Subtype06,I and sports,"Capable,Mature,Optimistic"
R_WkeTcxBP4v7uNmV,8,Subtype01,me with family,"Capable,Comfortable,Friendly,Independent,Intelligent,Lazy,Mature,Needed"
R_WkeTcxBP4v7uNmV,8,Subtype02,me with relatives,"Inferior,Insecure,Intelligent,Mature,Tense,Uncomfortable"
R_WkeTcxBP4v7uNmV,8,Subtype03,me with friends,"Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Happy,Optimistic,Outgoing"
R_WkeTcxBP4v7uNmV,8,Subtype04,me with close friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Lovable,Needed,Optimistic,Outgoing,Successful"
R_WkeTcxBP4v7uNmV,8,Subtype05,me with my partner,"Capable,Comfortable,Confident,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Indecisive,Independent,Intelligent,Lovable,Mature,Needed,Optimistic,Organised"
R_WkeTcxBP4v7uNmV,8,Subtype06,me at university,"Communicative,Disorganised,Friendly,Hardworking,Incompetent,Independent,Insecure,Interested,Uncomfortable,Weary"
R_WkeTcxBP4v7uNmV,8,Subtype07,me at public places,"Hardworking,Insecure,Mature,Organised,Tense,Uncomfortable"
R_WkeTcxBP4v7uNmV,8,Subtype08,me on my own,"Disorganised,Indecisive,Isolated,Sad and Blue,Weary"
R_2OHnSkGrIPpK9TK,16,Subtype01,me as a brother,"Comfortable,Communicative,Friendly,Happy,Lovable,Needed"
R_2OHnSkGrIPpK9TK,16,Subtype02,me as a friend,"Comfortable,Energetic,Friendly,Happy,Hardworking,Intelligent,Lovable,Mature,Needed"
R_2OHnSkGrIPpK9TK,16,Subtype03,me as a colleague,"Capable,Comfortable,Confident,Friendly,Happy,Hardworking,Intelligent,Interested,Mature,Organised,Successful"
R_2OHnSkGrIPpK9TK,16,Subtype04,me at university,"Capable,Disorganised,Friendly,Happy,Hardworking,Indecisive,Independent,Insecure,Intelligent,Mature,Successful,Uncomfortable"
R_2OHnSkGrIPpK9TK,16,Subtype05,me at work,"Capable,Energetic,Hardworking,Organised,Successful"
R_2OHnSkGrIPpK9TK,16,Subtype06,me studying,"Hardworking,Intelligent,Interested,Optimistic,Organised,Successful"
R_2OHnSkGrIPpK9TK,16,Subtype07,me as a son,"Capable,Confident,Disorganised,Happy,Hardworking,Intelligent,Lovable,Mature"
R_2OHnSkGrIPpK9TK,16,Subtype08,me as a boyfriend,"Capable,Comfortable,Confident,Friendly,Fun and Entertaining,Happy,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Successful"
R_2OHnSkGrIPpK9TK,16,Subtype09,me in a crowd,"Communicative,Friendly,Indecisive,Mature,Uncomfortable"
R_2OHnSkGrIPpK9TK,16,Subtype10,me alone,"Incompetent,Isolated,Lazy,Mature,Tense,Uncomfortable"
R_2OHnSkGrIPpK9TK,16,Subtype11,me at home,"Capable,Comfortable,Disorganised,Energetic,Happy,Hardworking,Lovable,Mature,Needed,Optimistic"
R_2OHnSkGrIPpK9TK,16,Subtype12,me with parents,"Comfortable,Energetic,Friendly,Fun and Entertaining,Happy,Lovable,Mature,Needed"
R_2OHnSkGrIPpK9TK,16,Subtype13,me on the beach,"Friendly,Fun and Entertaining,Happy,Optimistic,Successful"
R_2OHnSkGrIPpK9TK,16,Subtype14,me on holidays,"Comfortable,Friendly,Fun and Entertaining,Happy,Successful"
R_2OHnSkGrIPpK9TK,16,Subtype15,me working,"Capable,Energetic,Friendly,Fun and Entertaining,Hardworking,Intelligent"
R_wQWgJ6mP9ep85xf,5,Subtype01,me alone,"Capable,Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Independent,Intelligent,Lazy,Optimistic,Self-centered,Successful"
R_wQWgJ6mP9ep85xf,5,Subtype02,me with friends,"Comfortable,Communicative,Confident,Energetic,Friendly,Fun and Entertaining,Giving,Happy,Intelligent,Interested,Lovable,Optimistic"
R_wQWgJ6mP9ep85xf,5,Subtype03,me with my wife,"Disagreeing,Fun and Entertaining,Giving,Immature,Insecure,Needed,Sad and Blue,Tense,Uncomfortable,Unloved,Weary"
R_wQWgJ6mP9ep85xf,5,Subtype04,me with my daughter,"Capable,Comfortable,Communicative,Confident,Friendly,Fun and Entertaining,Giving,Happy,Hardworking,Intelligent,Interested,Lovable,Mature,Needed,Optimistic,Outgoing,Successful"
R_wQWgJ6mP9ep85xf,5,Subtype05,me at work,"Capable,Communicative,Friendly,Giving,Hardworking,Intelligent,Interested,Mature,Needed,Optimistic,Organised,Outgoing,Self-centered,Successful,Tense,Uncomfortable,Weary"
R_2abD43t8mYLjHLb,1,Subtype01,me at work,"Capable,Comfortable,Confident,Energetic,Giving,Happy,Independent,Intelligent,Interested,Mature,Needed,Optimistic,Organised,Self-centered,Successful"
R_2rM9gI2mDy7d2h5,6,Subtype01,me at school,"Capable,Energetic,Hardworking,Independent,Intelligent,Organised,Weary"
